datetime,latitude,longitude,heading,signalLevel,noiseLevel,frequency,channel,rxbitrate,txbitrate,txpower,channelWidth,connected,syncing
2026-02-11T16-41-46,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-41-51,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-41-56,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-42-01,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-42-06,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-42-11,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-42-16,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-42-21,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-42-26,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-42-31,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-42-36,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-42-41,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-42-46,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-42-51,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-42-56,44.56626516666667,-123.27462849999999,-155.25,-96,-96,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-43-01,44.56626516666667,-123.27462849999999,-155.25,-85,-86,2452,9,0.0,0.0,18.0,None,True,True
2026-02-11T16-43-06,44.56626516666667,-123.27462849999999,-155.25,-86,-86,2452,9,15.0,81.0,18.0,None,True,True
2026-02-11T16-43-11,44.56626516666667,-123.27462849999999,-155.25,-84,-86,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-43-16,44.56626516666667,-123.27462849999999,-155.25,-84,-87,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-43-21,44.56626516666667,-123.27462849999999,-155.25,-78,-87,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-43-26,44.56626516666667,-123.27462849999999,-155.25,-76,-86,2452,9,6.5,6.5,18.0,None,True,True
2026-02-11T16-43-31,44.56626516666667,-123.27462849999999,-155.25,-73,-85,2452,9,6.5,45.0,18.0,None,True,True
2026-02-11T16-43-36,44.56626516666667,-123.27462849999999,-155.25,-74,-86,2452,9,6.5,54.0,18.0,None,True,True
2026-02-11T16-43-41,44.56626516666667,-123.27462849999999,-155.25,-74,-86,2452,9,6.5,30.0,18.0,None,True,True
2026-02-11T16-43-46,44.56675933333333,-123.27449033333332,-155.25,-71,-85,2452,9,6.5,45.0,18.0,None,True,True
2026-02-11T16-43-51,44.56675933333333,-123.27449033333332,-155.25,-68,-85,2452,9,6.5,180.0,18.0,None,True,True
2026-02-11T16-43-56,44.56675933333333,-123.27449033333332,-155.25,-73,-86,2452,9,6.5,108.0,18.0,None,True,True
2026-02-11T16-44-01,44.56675933333333,-123.27449033333332,-155.25,-71,-87,2452,9,6.5,180.0,18.0,None,True,True
